STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
"  260",20010121,15,120,60,60,90,6,,-27,0,26,0,0,10200,56,8,78,5,1,0,0,0,0,0
"  260",20010121,16,130,60,50,90,7,,-25,0,7,0,0,10194,50,8,79,5,1,0,0,0,0,0
"  260",20010121,17,120,50,60,90,7,,-20,0,0,0,0,10186,50,8,82,10,1,0,0,0,0,0
"  260",20010121,18,120,60,70,110,0,-11,-13,0,0,0,-1,10177,15,8,91,70,1,0,0,1,0,0
"  260",20010121,19,120,60,60,110,-2,,-8,0,0,10,5,10170,8,8,95,71,1,0,0,1,0,0
"  260",20010121,20,110,70,70,100,-2,,-6,0,0,10,8,10157,10,8,97,71,1,0,0,1,0,0
"  260",20010121,21,110,60,70,100,-1,,-5,0,0,10,9,10144,10,8,97,71,1,0,0,1,0,0
"  260",20010121,22,120,70,70,110,1,,-3,0,0,10,10,10135,12,8,97,71,1,0,0,1,0,0
"  260",20010121,23,120,70,70,120,4,,0,0,0,10,9,10122,30,8,97,71,1,0,0,1,0,0
"  260",20010122,10,130,20,30,50,16,,15,0,18,0,0,10082,10,8,99,41,1,1,0,0,0,0
"  260",20010122,17,140,40,40,60,51,,51,0,0,0,0,10027,15,7,100,28,1,1,0,0,0,0
"  260",20010122,18,140,50,50,80,53,18,53,0,0,0,0,10018,40,7,100,10,1,0,0,0,0,0
"  260",20010123,1,160,40,40,80,52,,44,0,0,0,0,9983,56,8,95,10,1,0,0,0,0,0
"  260",20010123,2,150,40,30,70,51,,45,0,0,0,0,9982,56,8,96,10,1,0,0,0,0,0
"  260",20010123,3,150,40,40,60,52,,47,0,0,0,0,9978,56,8,97,10,1,0,0,0,0,0
"  260",20010123,7,210,40,40,70,55,,47,0,0,0,0,9997,59,4,95,10,1,0,0,0,0,0
"  260",20010124,9,220,60,70,120,92,,66,0,5,0,0,9916,70,7,84,2,1,0,0,0,0,0
"  260",20010124,12,240,80,80,140,97,75,62,6,80,0,0,9946,70,6,79,3,1,0,0,0,0,0
"  260",20010125,9,180,50,50,90,71,,51,0,5,0,0,10009,65,7,87,1,1,0,0,0,0,0
"  260",20010125,17,190,40,40,50,57,,49,0,2,0,0,10012,59,6,95,10,1,0,0,0,0,0
"  260",20010125,18,190,30,40,60,55,31,51,0,0,0,0,10020,59,4,97,10,1,0,0,0,0,0
"  260",20010125,23,190,40,40,80,41,,33,0,0,0,0,10022,59,1,95,10,1,0,0,0,0,0
"  260",20010125,24,170,40,40,70,32,16,26,0,0,0,0,10019,58,2,96,10,1,0,0,0,0,0
"  260",20010126,1,190,40,40,60,34,,28,0,0,0,0,10020,57,2,96,10,1,0,0,0,0,0
"  260",20010126,2,190,40,40,60,34,,26,0,0,0,0,10019,58,5,94,10,1,0,0,0,0,0
"  260",20010126,3,170,40,40,70,32,,23,0,0,0,0,10018,59,3,94,10,1,0,0,0,0,0
"  260",20010126,4,180,40,40,60,28,,21,0,0,0,0,10016,59,4,95,10,1,0,0,0,0,0
"  260",20010126,5,170,40,30,60,30,,24,0,0,0,0,10013,59,6,96,10,1,0,0,0,0,0
"  260",20010126,9,180,50,50,70,50,,36,0,6,0,0,10010,70,7,91,2,1,0,0,0,0,0
"  260",20010126,15,190,40,50,80,61,,43,2,16,0,0,9986,60,5,88,1,1,0,0,0,0,0
"  260",20010126,18,180,40,40,80,57,46,32,0,0,0,0,9980,65,6,84,1,1,0,0,0,0,0
"  260",20010126,24,150,40,40,80,35,21,19,0,0,0,0,9941,78,7,89,3,1,0,0,0,0,0
"  260",20010128,6,240,30,30,60,19,7,12,0,0,0,0,9998,59,6,95,10,1,0,0,0,0,0
"  260",20010128,8,250,30,30,50,15,,11,0,0,0,0,10008,58,5,97,10,1,0,0,0,0,0
"  260",20010129,1,350,10,10,20,38,,36,0,0,0,0,10102,58,7,99,10,1,0,0,0,0,0
"  260",20010129,2,30,10,10,30,34,,32,0,0,0,0,10110,45,7,99,10,1,0,0,0,0,0
"  260",20010129,3,30,20,20,40,37,,35,0,0,0,0,10114,45,8,99,10,1,0,0,0,0,0
"  260",20010129,5,50,10,20,20,30,,23,0,0,0,0,10127,38,3,95,10,1,0,0,0,0,0
"  260",20010129,6,990,20,10,30,12,-20,5,0,0,0,0,10135,36,1,95,10,1,0,0,0,0,0
"  260",20010129,7,360,10,10,20,0,,-3,0,0,0,0,10142,36,1,98,11,1,0,0,0,0,0
"  260",20010129,8,360,10,10,20,-10,,-12,2,1,0,0,10150,2,4,98,41,1,1,0,0,0,0
"  260",20010129,9,340,10,10,20,3,,2,10,23,0,0,10158,18,6,99,28,1,1,0,0,0,0
"  260",20010129,10,990,10,10,20,25,,24,10,55,0,0,10167,40,7,99,10,1,0,0,0,0,0
"  260",20010129,12,50,20,20,40,55,-46,-3,10,104,0,0,10175,75,7,66,2,1,0,0,0,0,0
"  260",20010129,19,0,0,0,10,-6,,-11,0,0,0,0,10203,59,5,96,10,1,0,0,0,0,0
"  260",20010129,20,210,10,10,10,1,,-2,0,0,0,0,10205,57,7,98,10,1,0,0,0,0,0
"  260",20010129,22,230,10,10,20,-1,,-4,0,0,0,0,10213,58,7,98,10,1,0,0,0,0,0
"  260",20010130,3,230,10,10,30,-13,,-17,0,0,0,0,10217,58,1,97,10,1,0,0,0,0,0
"  260",20010130,4,200,20,10,30,-18,,-21,0,0,0,0,10216,56,0,98,10,1,0,0,0,0,0
"  260",20010130,5,990,10,10,20,-24,,-27,0,0,0,0,10216,22,1,98,11,1,0,0,0,0,0
"  260",20010130,6,220,10,10,30,-25,-62,-26,0,0,0,0,10219,28,1,99,10,1,0,0,0,0,0
"  260",20010130,7,990,10,10,10,-23,,-24,0,0,0,0,10223,30,1,99,10,1,0,0,0,0,0
"  260",20010130,8,150,10,20,20,-25,,-27,0,1,0,0,10228,5,2,98,48,1,1,0,0,0,1
"  260",20010130,9,140,20,10,20,-11,,-12,0,15,0,0,10229,0,9,99,49,1,1,0,0,0,1
"  260",20010130,10,990,10,10,30,-5,,-6,0,34,0,0,10232,1,7,99,48,1,1,0,0,0,1
"  260",20010130,11,990,10,10,30,8,,7,0,38,0,0,10234,9,7,99,42,1,1,0,0,0,1
"  260",20010130,12,150,10,10,30,19,-65,19,0,40,0,0,10232,14,7,100,28,1,1,0,0,0,0
"  260",20010130,13,160,10,10,20,24,,23,0,25,0,0,10229,22,7,99,10,1,0,0,0,0,0
"  260",20010130,14,990,20,10,30,36,,32,3,53,0,0,10225,24,6,97,10,1,0,0,0,0,0
"  260",20010130,15,180,20,20,30,41,,30,7,56,0,0,10225,20,7,93,10,1,0,0,0,0,0
"  260",20010130,16,130,20,20,30,26,,20,0,9,0,0,10226,22,6,96,10,1,0,0,0,0,0
"  260",20010130,17,140,20,20,30,25,,22,0,0,0,0,10230,18,7,98,10,1,0,0,0,0,0
"  260",20010130,18,130,20,20,20,23,-8,20,0,0,0,0,10231,20,6,98,10,1,0,0,0,0,0
"  260",20010130,19,140,20,20,30,24,,21,0,0,0,0,10231,28,7,98,10,1,0,0,0,0,0
"  260",20010130,20,140,20,20,30,25,,22,0,0,0,0,10230,25,7,98,10,1,0,0,0,0,0
"  260",20010130,21,140,20,20,30,19,,15,0,0,0,0,10228,18,6,97,10,1,0,0,0,0,0
"  260",20010130,22,130,20,20,30,16,,14,0,0,0,0,10228,19,6,99,11,1,0,0,0,0,0
"  260",20010130,23,990,20,10,30,5,,3,0,0,0,0,10229,11,8,99,11,1,0,0,0,0,0
"  260",20010130,24,110,20,20,30,11,-14,10,0,0,0,0,10227,1,9,99,47,1,1,0,0,0,0
"  260",20010131,1,130,30,30,50,9,,8,0,0,0,0,10225,1,9,99,45,1,1,0,0,0,0
"  260",20010131,2,110,30,30,50,7,,6,0,0,0,0,10224,1,9,99,45,1,1,0,0,0,0
"  260",20010131,3,100,20,20,40,7,,6,0,0,0,0,10224,1,9,99,45,1,1,0,0,0,0
"  260",20010131,4,110,20,20,40,10,,9,0,0,0,0,10227,2,9,99,43,1,1,0,0,0,0
"  260",20010131,5,70,20,20,30,8,,8,0,0,0,0,10228,2,9,100,45,1,1,0,0,0,0
"  260",20010131,6,80,20,20,30,5,6,5,0,0,0,0,10227,4,9,100,43,1,1,0,0,0,0
"  260",20010131,7,60,20,20,30,3,,3,0,0,0,0,10231,4,8,100,44,1,1,0,0,0,0
"  260",20010131,8,90,20,20,30,4,,4,0,0,0,0,10234,3,8,100,46,1,1,0,0,0,0
"  260",20010131,9,80,20,20,30,6,,6,0,7,0,0,10238,4,8,100,42,1,1,0,0,0,0
"  260",20010131,10,990,10,10,30,11,,10,0,24,0,0,10242,5,8,99,42,1,1,0,0,0,0
"  260",20010131,11,110,20,20,30,14,,13,0,34,0,0,10247,5,8,99,44,1,1,0,0,0,0
"  260",20010131,12,990,20,10,30,15,5,15,0,41,0,0,10249,9,8,100,42,1,1,0,0,0,0
"  260",20010131,13,100,20,20,30,22,,20,2,43,0,0,10249,11,8,99,28,1,1,0,0,0,0
"  260",20010131,14,990,20,10,30,25,,15,2,55,0,0,10250,23,6,93,10,1,0,0,0,0,0
"  260",20010131,15,10,10,20,40,34,,17,3,39,0,0,10252,30,7,89,10,1,0,0,0,0,0
"  260",20010131,16,40,10,20,30,26,,8,2,14,0,0,10256,30,2,88,10,1,0,0,0,0,0
"  260",20010131,17,20,20,20,30,8,,1,0,1,0,0,10262,20,1,95,10,1,0,0,0,0,0
"  260",20010131,18,10,30,20,50,8,-27,5,0,0,0,0,10268,0,7,98,46,1,1,0,0,0,0
"  260",20010131,19,30,20,20,40,14,,13,0,0,0,0,10273,8,7,99,42,1,1,0,0,0,0
"  260",20010131,20,990,20,10,40,12,,11,0,0,0,0,10279,4,8,99,46,1,1,0,0,0,0
"  260",20010131,21,360,20,20,40,6,,4,0,0,0,0,10283,1,9,99,47,1,1,0,0,0,0
"  260",20010131,22,40,20,20,40,3,,2,0,0,0,0,10286,1,9,99,45,1,1,0,0,0,0
"  260",20010131,23,360,20,20,40,-2,,-2,0,0,0,0,10289,0,9,100,47,1,1,0,0,0,0
"  260",20010131,24,360,20,20,40,3,0,3,0,0,0,0,10290,1,9,100,43,1,1,0,0,0,0
"  260",20010201,1,320,20,20,40,1,,0,0,0,0,0,10289,1,9,99,45,1,1,0,0,0,0
"  260",20010201,2,330,20,20,40,-2,,-3,0,0,0,0,10290,0,9,99,47,1,1,0,0,0,0
"  260",20010201,3,990,20,10,30,-8,,-8,0,0,0,0,10287,0,9,100,49,1,1,0,0,0,1
"  260",20010201,4,320,20,20,40,-10,,-11,0,0,0,0,10289,0,9,99,49,1,1,0,0,0,1
"  260",20010201,5,310,20,20,40,-13,,-13,0,0,0,0,10289,1,9,100,49,1,1,0,0,0,1
"  260",20010201,6,270,10,20,30,-15,-13,-16,0,0,0,0,10288,2,9,99,49,1,1,0,0,0,1
"  260",20010201,7,290,20,20,30,-14,,-15,0,0,0,0,10290,1,9,99,49,1,1,0,0,0,1
"  260",20010201,8,250,20,20,40,-13,,-13,0,0,0,-1,10291,2,9,100,79,1,1,0,1,0,1
"  260",20010201,9,240,20,20,40,-7,,-8,0,9,0,-1,10293,9,8,99,48,1,1,0,1,0,1
"  260",20010201,10,230,20,20,40,-2,,-2,0,30,0,0,10294,9,8,100,48,1,1,0,0,0,1
"  260",20010201,11,260,20,20,40,9,,9,2,48,0,0,10293,15,8,100,28,1,1,0,0,0,1
"  260",20010201,12,280,20,20,40,25,-14,25,5,54,0,0,10289,22,8,100,10,1,0,0,0,0,0
"  260",20010201,13,250,30,30,50,26,,22,7,86,0,0,10283,20,7,97,10,1,0,0,0,0,0
"  260",20010201,14,230,20,20,40,25,,22,0,33,0,0,10280,25,7,98,10,1,0,0,0,0,0
"  260",20010201,15,240,20,20,40,26,,22,0,15,0,0,10277,30,6,97,15,1,0,0,0,0,0
"  260",20010201,17,240,20,20,30,16,,13,0,0,0,0,10274,50,6,98,10,1,0,0,0,0,0
"  260",20010201,18,200,20,10,30,13,-8,11,0,0,0,0,10274,50,6,99,10,1,0,0,0,0,0
"  260",20010201,21,220,20,20,40,9,,9,0,0,0,0,10268,1,9,100,45,1,1,0,0,0,0
"  260",20010201,22,990,20,10,40,11,,10,0,0,0,0,10260,2,9,99,43,1,1,0,0,0,0
"  260",20010201,23,220,20,20,30,11,,11,0,0,0,0,10258,1,9,100,47,1,1,0,0,0,0
"  260",20010201,24,220,20,20,40,13,-16,13,0,0,0,0,10254,1,9,100,45,1,1,0,0,0,0
"  260",20010202,1,210,20,20,40,16,,16,0,0,0,0,10245,1,9,100,45,1,1,0,0,0,0
"  260",20010202,2,210,20,20,30,15,,15,0,0,0,0,10241,5,8,100,42,1,1,0,0,0,0
"  260",20010202,5,190,30,20,50,10,,10,0,0,0,0,10220,3,8,100,46,1,1,0,0,0,0
"  260",20010202,8,230,30,30,50,3,,3,0,0,10,5,10212,10,8,100,71,1,1,0,1,0,0
"  260",20010202,9,190,20,20,50,3,,3,0,4,10,4,10207,10,8,100,71,1,0,0,1,0,0
"  260",20010202,10,190,30,30,50,2,,2,0,8,10,3,10203,10,8,100,71,1,0,0,1,0,0
"  260",20010202,11,160,30,30,60,0,,-1,0,17,10,2,10197,12,8,99,71,1,0,0,1,0,0
"  260",20010202,12,150,30,30,50,1,1,0,0,15,10,3,10185,18,8,99,71,1,0,0,1,0,0
"  260",20010202,13,150,40,40,70,3,,1,0,24,10,1,10172,40,8,99,71,1,0,0,1,0,0
"  260",20010202,14,150,40,40,80,3,,-2,0,17,0,-1,10159,30,8,96,70,1,0,0,1,0,0
"  260",20010202,21,120,30,30,60,3,,0,0,0,6,3,10123,20,8,98,70,1,0,0,1,0,0
"  260",20010202,22,90,30,30,50,4,,1,0,0,3,2,10119,25,8,98,70,1,0,0,1,0,0
"  260",20010202,23,100,30,30,50,4,,1,0,0,3,1,10115,20,8,98,77,1,0,0,1,0,0
"  260",20010202,24,110,30,30,50,4,2,1,0,0,3,1,10115,20,8,98,70,1,0,0,1,0,0
"  260",20010203,1,110,30,30,40,4,,1,0,0,2,1,10111,20,8,98,70,1,0,0,1,0,0
"  260",20010203,2,110,30,30,40,3,,0,0,0,10,3,10105,15,8,98,71,1,0,0,1,0,0
"  260",20010203,3,100,30,40,50,3,,1,0,0,10,4,10094,12,8,99,71,1,0,0,1,0,0
"  260",20010203,4,110,30,30,50,2,,0,0,0,10,5,10091,12,8,99,71,1,0,0,1,0,0
"  260",20010203,5,110,30,40,50,1,,-1,0,0,10,6,10084,12,8,99,71,1,0,0,1,0,0
"  260",20010203,6,100,40,30,60,-2,0,-3,0,0,10,7,10078,11,8,99,71,1,0,0,1,0,0
"  260",20010203,7,100,30,30,50,-3,,-5,0,0,10,12,10076,9,8,98,71,1,1,0,1,0,0
"  260",20010203,8,110,30,30,50,-5,,-7,0,0,10,12,10070,11,8,98,71,1,1,0,1,0,0
"  260",20010203,9,110,40,40,60,-5,,-7,0,5,10,9,10061,13,8,98,71,1,0,0,1,0,0
"  260",20010203,10,120,40,30,60,-2,,-6,0,16,10,8,10058,13,8,97,71,1,0,0,1,0,0
"  260",20010203,11,120,40,50,80,0,,-7,0,30,5,3,10049,25,8,95,77,1,0,0,1,0,0
"  260",20010205,3,190,50,50,100,90,,69,0,0,0,0,9887,75,8,87,3,1,0,0,0,0,0
"  260",20010205,10,250,60,70,140,83,,70,0,9,0,0,9928,58,8,92,10,1,0,0,0,0,0
"  260",20010205,12,240,60,50,120,91,77,67,0,27,0,0,9947,65,7,85,1,1,0,0,0,0,0
"  260",20010205,21,240,80,90,160,99,,84,0,0,0,0,9957,70,5,90,1,1,0,0,0,0,0
"  260",20010205,24,230,60,50,110,88,73,73,0,0,0,0,9978,60,2,90,3,1,0,0,0,0,0
"  260",20010206,12,210,80,80,140,124,95,92,0,25,0,0,9972,73,8,81,2,1,0,0,0,0,0
"  260",20010206,18,190,40,30,90,96,84,73,0,0,0,0,9995,72,7,86,2,1,0,0,0,0,0
"  260",20010206,21,200,60,50,90,104,,76,0,0,0,0,10001,75,7,83,3,1,0,0,0,0,0
"  260",20010206,24,200,60,60,120,103,76,74,0,0,0,0,10005,70,7,82,2,1,0,0,0,0,0
"  260",20010208,9,200,80,80,140,111,,61,8,41,0,0,9932,75,7,71,2,1,0,0,0,0,0
"  260",20010208,12,200,80,80,160,111,96,53,1,57,0,0,9946,75,7,67,2,1,0,0,0,0,0
"  260",20010209,3,340,40,30,60,31,,18,0,0,0,0,10078,70,8,91,2,1,0,0,0,0,0
"  260",20010209,6,330,20,20,50,17,-9,11,0,0,0,0,10114,70,8,96,2,1,0,0,0,0,0
"  260",20010211,3,190,50,50,90,65,,44,0,0,0,0,10284,62,8,86,2,1,0,0,0,0,0
"  260",20010211,6,190,60,60,110,78,48,56,0,0,0,0,10280,62,8,86,2,1,0,0,0,0,0
"  260",20010211,10,200,70,60,120,95,,80,0,8,0,0,10294,59,8,90,10,1,0,0,0,0,0
"  260",20010211,11,210,70,70,120,106,,88,0,17,0,0,10296,59,8,89,10,1,0,0,0,0,0
"  260",20010212,24,10,50,40,90,58,51,49,0,0,0,0,10279,63,2,94,1,1,0,0,0,0,0
"  260",20010213,21,30,20,20,30,32,,29,0,0,0,0,10364,40,2,98,10,1,0,0,0,0,0
"  260",20010213,22,990,20,10,30,12,,9,0,0,0,0,10364,22,2,98,11,1,0,0,0,0,0
"  260",20010213,23,990,10,10,20,16,,15,0,0,0,0,10362,4,8,99,46,1,1,0,0,0,0
"  260",20010213,24,10,20,30,40,32,-27,31,0,0,0,0,10362,2,9,99,47,1,1,0,0,0,0
"  260",20010214,1,990,20,10,40,30,,29,0,0,0,0,10358,2,9,99,45,1,1,0,0,0,0
"  260",20010214,2,40,20,20,40,30,,29,0,0,0,0,10357,3,9,99,43,1,1,0,0,0,0
"  260",20010214,3,360,20,30,40,23,,22,0,0,0,0,10351,2,9,99,47,1,1,0,0,0,0
"  260",20010214,4,990,20,10,50,20,,20,0,0,0,0,10351,2,9,100,45,1,1,0,0,0,0
"  260",20010214,5,60,20,30,40,19,,19,0,0,0,0,10353,2,9,100,45,1,1,0,0,0,0
"  260",20010214,6,40,20,20,40,20,21,20,0,0,0,0,10353,3,8,100,42,1,1,0,0,0,0
"  260",20010214,7,70,20,30,40,21,,21,0,0,0,0,10353,2,8,100,46,1,1,0,0,0,0
"  260",20010214,8,80,30,30,50,17,,17,0,3,0,0,10355,3,8,100,42,1,1,0,0,0,0
"  260",20010214,9,100,20,20,40,21,,21,0,15,0,0,10357,4,8,100,42,1,1,0,0,0,0
"  260",20010214,10,100,20,20,40,28,,28,0,27,0,0,10357,20,8,100,28,1,1,0,0,0,0
"  260",20010214,11,100,30,30,40,36,,36,0,39,0,0,10358,50,8,100,10,1,0,0,0,0,0
"  260",20010214,12,90,20,20,40,45,20,45,0,51,0,0,10356,57,7,100,10,1,0,0,0,0,0
"  260",20010214,13,70,20,20,40,50,,46,0,63,0,0,10353,59,7,97,10,1,0,0,0,0,0
"  260",20010214,20,40,20,30,30,29,,26,0,0,0,0,10342,58,0,98,10,1,0,0,0,0,0
"  260",20010214,21,80,20,20,20,23,,20,0,0,0,0,10343,58,0,98,10,1,0,0,0,0,0
"  260",20010214,22,90,20,20,20,8,,6,0,0,0,0,10342,58,0,99,10,1,0,0,0,0,0
"  260",20010214,23,10,0,10,10,9,,7,0,0,0,0,10339,58,0,99,10,1,0,0,0,0,0
"  260",20010214,24,60,10,10,20,-2,-34,-4,0,0,0,0,10338,58,0,98,10,1,0,0,0,0,0
"  260",20010215,1,100,20,20,20,-7,,-8,0,0,0,0,10331,57,0,99,10,1,0,0,0,0,0
"  260",20010215,2,40,10,10,20,1,,0,0,0,0,0,10330,57,0,99,10,1,0,0,0,0,0
"  260",20010215,3,60,10,10,10,-12,,-13,0,0,0,0,10326,57,0,99,10,1,0,0,0,0,0
"  260",20010215,4,50,10,20,20,-9,,-10,0,0,0,0,10325,56,0,99,10,1,0,0,0,0,0
"  260",20010215,5,20,10,10,20,-12,,-13,0,0,0,0,10325,56,0,99,10,1,0,0,0,0,0
"  260",20010215,6,60,10,10,20,-14,-45,-14,0,0,0,0,10325,50,1,100,10,1,0,0,0,0,0
"  260",20010215,7,80,10,10,10,-16,,-16,0,0,0,0,10325,50,1,100,10,1,0,0,0,0,0
"  260",20010215,8,100,10,10,10,1,,1,8,15,0,0,10328,56,0,100,10,1,0,0,0,0,0
"  260",20010216,3,360,10,10,20,-7,,-9,0,0,0,0,10285,30,2,98,41,1,1,0,0,0,0
"  260",20010216,4,330,10,10,30,-9,,-10,0,0,0,0,10281,50,0,99,10,1,1,0,0,0,0
"  260",20010216,5,120,10,10,20,-9,,-10,0,0,0,0,10278,50,0,99,10,1,0,0,0,0,0
"  260",20010216,6,300,20,20,30,-3,-46,-3,0,0,0,0,10279,50,0,100,10,1,0,0,0,0,0
"  260",20010216,7,350,30,20,50,1,,0,0,0,0,0,10281,0,9,99,47,1,1,0,0,0,0
"  260",20010216,8,10,20,20,50,6,,6,0,5,0,0,10283,0,9,100,45,1,1,0,0,0,0
"  260",20010216,9,360,20,20,40,22,,21,0,17,0,0,10285,0,9,99,45,1,1,0,0,0,0
"  260",20010216,10,360,30,30,60,23,,22,0,25,0,0,10287,1,9,99,43,1,1,0,0,0,0
"  260",20010216,11,350,30,30,50,24,,24,0,35,0,0,10289,2,8,100,42,1,1,0,0,0,0
"  260",20010216,12,330,30,30,70,33,-33,33,0,38,0,0,10289,3,8,100,42,1,1,0,0,0,0
"  260",20010216,13,350,30,40,60,37,,37,0,23,0,0,10288,11,8,100,28,1,1,0,0,0,0
"  260",20010216,14,340,40,40,70,44,,42,0,14,0,0,10291,25,8,99,10,1,0,0,0,0,0
"  260",20010216,20,320,20,30,50,38,,36,0,0,0,0,10328,30,8,99,10,1,0,0,0,0,0
"  260",20010216,21,350,30,30,50,45,,42,0,0,0,0,10331,33,8,98,10,1,0,0,0,0,0
"  260",20010216,24,990,20,10,60,23,-9,18,0,0,0,0,10347,65,3,96,1,1,0,0,0,0,0
"  260",20010217,13,30,40,40,70,50,,23,0,23,0,0,10402,58,8,83,10,1,0,0,0,0,0
"  260",20010217,14,50,40,40,70,50,,23,0,24,0,0,10401,58,8,83,10,1,0,0,0,0,0
"  260",20010218,7,290,10,10,20,0,,-4,0,0,0,0,10403,57,7,97,10,1,0,0,0,0,0
"  260",20010218,8,250,10,20,30,19,,16,0,6,0,0,10403,57,7,98,10,1,0,0,0,0,0
"  260",20010218,9,990,10,10,30,38,,22,0,15,0,0,10409,58,8,89,10,1,0,0,0,0,0
"  260",20010218,10,310,20,20,30,52,,34,2,30,0,0,10409,59,7,88,10,1,0,0,0,0,0
"  260",20010219,2,990,20,10,30,50,,41,0,0,0,0,10394,59,7,94,10,1,0,0,0,0,0
"  260",20010219,3,240,20,30,40,43,,34,0,0,0,0,10387,58,5,94,10,1,0,0,0,0,0
"  260",20010219,4,260,20,20,50,36,,31,0,0,0,0,10384,59,5,97,10,1,0,0,0,0,0
"  260",20010219,11,290,50,50,100,61,,28,2,32,0,0,10365,58,7,79,5,1,0,0,0,0,0
"  260",20010219,12,270,40,40,90,57,36,16,7,97,0,0,10359,59,7,75,5,1,0,0,0,0,0
"  260",20010219,15,280,40,40,70,52,,23,0,24,0,0,10347,56,8,82,10,1,0,0,0,0,0
"  260",20010219,24,330,30,30,70,52,43,41,0,0,0,0,10341,62,6,93,1,1,0,0,0,0,0
"  260",20010220,3,310,20,20,40,28,,23,0,0,0,0,10337,59,2,97,10,1,0,0,0,0,0
"  260",20010220,4,310,30,30,50,27,,23,0,0,0,0,10339,59,3,97,10,1,0,0,0,0,0
"  260",20010220,5,310,20,20,50,23,,21,0,0,0,0,10342,58,5,99,10,1,0,0,0,0,0
"  260",20010220,6,310,20,20,50,31,-25,30,0,0,0,0,10343,58,6,99,10,1,0,0,0,0,0
"  260",20010220,7,300,20,20,50,35,,33,0,0,0,0,10338,56,7,99,10,1,0,0,0,0,0
"  260",20010220,8,300,20,20,40,46,,43,10,16,0,0,10339,56,7,98,10,1,0,0,0,0,0
"  260",20010220,9,310,30,30,60,60,,47,7,43,0,0,10340,58,7,91,10,1,0,0,0,0,0
"  260",20010220,22,250,50,40,90,44,,34,0,0,0,0,10300,58,8,93,10,1,0,0,0,0,0
"  260",20010220,23,240,40,40,70,42,,32,0,0,0,0,10292,57,7,93,10,1,0,0,0,0,0
"  260",20010220,24,240,40,30,70,37,22,30,0,0,0,0,10286,45,6,95,10,1,0,0,0,0,0
"  260",20010221,1,240,30,30,50,32,,28,0,0,0,0,10281,35,8,97,10,1,0,0,0,0,0
"  260",20010221,2,240,30,30,60,43,,34,0,0,0,0,10275,35,8,94,10,1,0,0,0,0,0
"  260",20010221,6,270,40,40,80,63,11,55,0,0,0,0,10254,40,8,95,10,1,0,0,0,0,0
"  260",20010221,7,290,40,50,90,66,,58,0,0,0,0,10259,30,8,95,10,1,0,0,0,0,0
"  260",20010221,24,280,20,20,50,40,3,34,0,0,0,0,10214,65,1,96,1,1,0,0,0,0,0
"  260",20010223,9,310,30,30,60,39,,12,10,71,0,0,10054,82,1,83,2,1,0,0,0,0,0
"  260",20010223,10,330,30,40,70,45,,-11,9,109,0,0,10058,75,3,67,15,1,0,0,0,0,0
"  260",20010223,11,310,40,40,70,47,,2,10,133,0,-1,10060,75,3,73,27,1,0,0,1,0,0
"  260",20010223,12,280,30,40,70,59,-1,-13,9,190,0,0,10059,60,5,60,15,1,0,0,0,0,0
"  260",20010223,15,310,30,30,70,50,,-15,5,44,0,0,10050,75,6,63,15,1,0,0,0,0,0
"  260",20010223,16,10,40,20,110,25,,4,8,91,4,1,10053,75,7,86,87,1,0,0,1,0,0
"  260",20010223,17,990,30,10,50,18,,-2,0,11,1,1,10052,70,7,87,27,1,0,0,1,0,0
"  260",20010223,18,210,10,10,30,7,-12,-6,0,0,0,0,10054,75,6,91,15,1,0,0,0,0,0
"  260",20010223,24,0,0,0,10,2,-30,-1,0,0,0,-1,10058,57,8,98,85,1,0,0,1,0,0
"  260",20010224,1,990,10,10,20,3,,0,0,0,5,3,10060,16,8,98,85,1,0,0,1,0,0
"  260",20010224,2,70,20,50,90,-4,,-7,0,0,10,10,10066,15,8,98,85,1,0,0,1,0,0
"  260",20010224,3,60,60,60,90,-15,,-20,0,0,8,9,10072,33,8,96,85,1,0,0,1,0,0
"  260",20010224,4,60,50,50,100,-17,,-25,0,0,1,1,10077,35,8,94,85,1,0,0,1,0,0
"  260",20010224,5,50,50,40,80,-19,,-27,0,0,1,1,10086,35,8,94,77,1,0,0,1,0,0
"  260",20010224,6,50,50,40,90,-25,-30,-39,0,0,0,-1,10093,57,7,89,20,1,0,0,1,0,0
"  260",20010224,23,290,30,30,50,2,,-31,0,0,1,1,10123,22,8,78,85,1,0,0,1,0,0
"  260",20010224,24,240,20,20,50,-4,-64,-10,0,0,6,7,10120,30,7,95,26,1,0,0,1,0,0
"  260",20010225,1,990,20,10,60,-6,,-9,0,0,10,7,10116,28,8,98,85,1,0,0,1,0,0
"  260",20010225,2,200,20,30,40,-23,,-28,0,0,2,4,10114,68,4,96,26,1,0,0,1,0,0
"  260",20010225,3,220,30,30,60,-13,,-20,0,0,1,1,10109,68,7,94,85,1,0,0,1,0,0
"  260",20010225,4,220,40,40,80,-7,,-14,0,0,3,1,10106,65,6,94,26,1,0,0,1,0,0
"  260",20010225,5,220,30,30,60,-7,,-18,0,0,4,1,10104,63,3,91,26,1,0,0,1,0,0
"  260",20010225,6,250,30,30,60,-6,-48,-19,0,0,0,0,10104,62,3,90,2,1,0,0,0,0,0
