STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
"  260",20020112,20,180,20,20,40,34,,19,0,0,0,0,10307,58,7,90,10,1,0,0,0,0,0
"  260",20020112,21,160,20,20,40,36,,23,0,0,0,0,10306,57,7,91,10,1,0,0,0,0,0
"  260",20020112,22,160,30,30,50,31,,17,0,0,0,0,10304,58,5,90,10,1,0,0,0,0,0
"  260",20020112,23,170,30,30,50,21,,9,0,0,0,0,10305,57,1,92,10,1,0,0,0,0,0
"  260",20020112,24,170,30,30,60,21,-8,6,0,0,0,0,10302,57,0,90,10,1,0,0,0,0,0
"  260",20020113,1,160,30,30,50,17,,3,0,0,0,0,10296,58,0,90,10,1,0,0,0,0,0
"  260",20020113,2,160,30,30,50,12,,-4,0,0,0,0,10294,58,0,89,10,1,0,0,0,0,0
"  260",20020113,3,170,30,30,50,3,,-11,0,0,0,0,10292,60,1,90,,2,0,0,0,0,0
"  260",20020113,4,150,30,30,40,-1,,-13,0,0,0,0,10287,58,1,91,10,1,0,0,0,0,0
"  260",20020113,5,160,30,30,40,1,,-14,0,0,0,0,10283,59,0,90,10,1,0,0,0,0,0
"  260",20020113,6,150,30,30,40,-2,-23,-17,0,0,0,0,10279,59,1,88,10,1,0,0,0,0,0
"  260",20020113,7,160,30,30,40,0,,-17,0,0,0,0,10280,60,0,88,,2,0,0,0,0,0
"  260",20020113,8,140,40,40,70,2,,-20,0,0,0,0,10279,60,1,85,,2,0,0,0,0,0
"  260",20020113,9,150,30,30,70,8,,-16,10,14,0,0,10279,60,1,84,,2,0,0,0,0,0
"  260",20020113,10,160,30,30,60,22,,-10,10,47,0,0,10279,60,1,79,,2,0,0,0,0,0
"  260",20020113,11,150,30,30,50,33,,-2,10,76,0,0,10278,65,1,78,,2,0,0,0,0,0
"  260",20020113,12,160,30,30,50,47,-23,8,10,92,0,0,10273,65,1,76,,2,0,0,0,0,0
"  260",20020113,13,160,30,20,50,58,,19,10,91,0,0,10270,65,1,76,,2,0,0,0,0,0
"  260",20020113,14,170,30,30,50,66,,24,10,75,0,0,10267,65,1,74,,2,0,0,0,0,0
"  260",20020113,15,150,30,30,50,63,,29,7,44,0,0,10263,65,1,79,,2,0,0,0,0,0
"  260",20020113,16,160,30,30,50,49,,25,0,3,0,0,10262,61,1,84,,2,0,0,0,0,0
"  260",20020113,17,160,30,40,50,43,,22,0,0,0,0,10263,60,1,86,,2,0,0,0,0,0
"  260",20020113,18,160,30,30,50,39,21,16,0,0,0,0,10263,60,1,85,,2,0,0,0,0,0
"  260",20020113,19,160,30,30,50,30,,9,0,0,0,0,10264,60,1,86,,2,0,0,0,0,0
"  260",20020113,20,150,30,20,40,19,,3,0,0,0,0,10265,60,1,89,,2,0,0,0,0,0
"  260",20020113,21,170,20,20,40,13,,-2,0,0,0,0,10265,60,1,90,,2,0,0,0,0,0
"  260",20020113,22,160,20,20,30,11,,0,0,0,0,0,10266,60,1,92,,2,0,0,0,0,0
"  260",20020113,23,160,20,20,30,8,,-2,0,0,0,0,10266,59,6,93,10,1,0,0,0,0,0
"  260",20020113,24,150,20,20,30,17,-31,5,0,0,0,0,10262,60,7,92,,1,0,0,0,0,0
"  260",20020114,1,140,20,30,50,21,,3,0,0,0,0,10265,60,8,88,,2,0,0,0,0,0
"  260",20020114,2,160,30,30,40,21,,2,0,0,0,0,10264,62,8,87,,2,0,0,0,0,0
"  260",20020114,3,150,20,20,40,19,,5,0,0,0,0,10265,59,8,90,10,1,0,0,0,0,0
"  260",20020114,10,150,40,40,60,15,,14,0,9,0,0,10264,15,8,99,28,1,1,0,0,0,0
"  260",20020114,11,160,40,40,60,22,,20,0,19,0,0,10265,23,8,99,10,1,0,0,0,0,0
"  260",20020114,12,150,30,40,60,23,16,21,0,19,0,0,10261,18,8,99,10,1,0,0,0,0,0
"  260",20020114,13,160,40,40,60,27,,24,0,18,0,0,10256,15,8,98,10,1,0,0,0,0,0
"  260",20020114,14,150,40,40,60,29,,25,0,13,0,0,10251,18,8,97,10,1,0,0,0,0,0
"  260",20020114,15,150,40,40,60,30,,23,0,9,0,0,10249,22,8,95,10,1,0,0,0,0,0
"  260",20020114,16,150,40,40,60,30,,23,0,1,0,0,10248,25,8,95,10,1,0,0,0,0,0
"  260",20020114,17,150,40,40,60,29,,23,0,0,0,0,10247,40,8,96,10,1,0,0,0,0,0
"  260",20020114,18,150,40,40,60,29,25,24,0,0,0,0,10243,35,8,97,10,1,0,0,0,0,0
"  260",20020114,19,150,40,30,60,30,,25,0,0,0,0,10239,35,8,97,10,1,0,0,0,0,0
"  260",20020114,22,150,30,40,50,37,,32,0,0,0,0,10226,35,8,97,10,1,0,0,0,0,0
"  260",20020114,23,160,40,40,60,38,,33,0,0,0,0,10222,35,8,97,10,1,0,0,0,0,0
"  260",20020114,24,170,40,50,70,39,29,35,0,0,0,0,10216,25,8,97,10,1,0,0,0,0,0
"  260",20020115,1,160,50,50,100,39,,33,0,0,0,0,10207,31,8,96,10,1,0,0,0,0,0
"  260",20020115,2,160,50,50,80,38,,30,0,0,0,0,10202,40,8,94,10,1,0,0,0,0,0
"  260",20020115,3,160,40,40,80,36,,28,0,0,0,0,10194,45,8,94,10,1,0,0,0,0,0
"  260",20020115,4,160,40,40,70,33,,24,0,0,0,0,10187,45,8,94,10,1,0,0,0,0,0
"  260",20020115,5,170,40,50,80,32,,22,0,0,0,0,10181,45,8,93,10,1,0,0,0,0,0
"  260",20020115,6,170,50,50,90,30,28,19,0,0,0,0,10175,47,8,92,10,1,0,0,0,0,0
"  260",20020115,7,160,50,50,90,29,,19,0,0,0,0,10170,56,8,93,10,1,0,0,0,0,0
"  260",20020115,8,160,50,50,80,31,,21,0,0,0,0,10165,50,8,93,10,1,0,0,0,0,0
"  260",20020115,9,160,50,40,80,36,,23,0,2,0,0,10164,56,8,91,10,1,0,0,0,0,0
"  260",20020115,10,160,40,40,70,35,,24,0,5,0,0,10159,50,8,92,10,1,0,0,0,0,0
"  260",20020115,24,260,10,10,20,49,39,48,0,0,0,0,10158,9,3,99,41,1,1,0,0,0,0
"  260",20020116,1,990,10,10,30,49,,48,0,0,0,0,10163,6,8,99,46,1,1,0,0,0,0
"  260",20020116,2,990,20,10,40,47,,47,0,0,0,0,10167,9,6,100,42,1,1,0,0,0,0
"  260",20020116,3,290,20,20,30,37,,37,0,0,0,0,10171,15,6,100,28,1,1,0,0,0,0
"  260",20020116,4,990,20,10,30,33,,33,0,0,0,0,10176,20,7,100,11,1,0,0,0,0,0
"  260",20020116,5,990,10,10,20,31,,31,0,0,0,0,10180,15,8,100,11,1,0,0,0,0,0
"  260",20020116,6,260,10,20,30,38,3,38,0,0,0,0,10186,15,8,100,10,1,0,0,0,0,0
"  260",20020116,7,990,10,10,20,31,,31,0,0,0,0,10190,15,7,100,10,1,0,0,0,0,0
"  260",20020116,8,990,20,10,30,33,,33,0,0,0,0,10199,2,7,100,46,1,1,0,0,0,0
"  260",20020116,9,990,10,10,30,23,,23,5,7,0,0,10207,5,1,100,42,1,1,0,0,0,0
"  260",20020116,10,170,10,10,20,36,,36,10,47,0,0,10214,20,1,100,28,1,1,0,0,0,0
"  260",20020116,11,190,20,20,30,54,,49,10,82,0,0,10216,25,1,97,41,1,1,0,0,0,0
"  260",20020116,12,240,30,30,50,62,4,46,10,89,0,0,10216,60,3,89,3,1,1,0,0,0,0
"  260",20020116,13,240,30,30,70,71,,47,10,98,0,0,10215,62,3,85,,2,0,0,0,0,0
"  260",20020116,14,250,40,40,70,67,,42,8,77,0,0,10216,60,4,84,,2,0,0,0,0,0
"  260",20020116,15,220,30,30,60,62,,44,8,33,0,0,10217,60,3,88,,2,0,0,0,0,0
"  260",20020116,16,220,40,40,60,47,,34,2,14,0,0,10220,60,5,91,,2,0,0,0,0,0
"  260",20020116,17,210,30,40,70,44,,33,0,0,0,0,10222,63,6,93,,2,0,0,0,0,0
"  260",20020116,18,200,40,40,60,41,21,32,0,0,0,0,10222,65,7,94,,2,0,0,0,0,0
"  260",20020116,19,190,40,30,60,36,,28,0,0,0,0,10222,63,7,94,,2,0,0,0,0,0
"  260",20020116,20,200,40,40,60,36,,29,0,0,0,0,10222,63,7,95,,2,0,0,0,0,0
"  260",20020116,21,190,40,40,60,35,,28,0,0,0,0,10220,57,8,95,10,1,0,0,0,0,0
"  260",20020116,22,190,40,40,60,36,,29,0,0,0,0,10218,57,7,95,10,1,0,0,0,0,0
"  260",20020116,23,190,40,40,60,36,,29,0,0,0,0,10220,57,8,95,10,1,0,0,0,0,0
"  260",20020117,1,190,40,40,70,40,,31,0,0,0,0,10213,60,8,94,,2,0,0,0,0,0
"  260",20020117,2,200,40,50,80,43,,33,0,0,0,0,10211,60,8,93,,2,0,0,0,0,0
"  260",20020117,3,200,40,40,80,43,,35,0,0,0,0,10207,60,8,95,,2,0,0,0,0,0
"  260",20020117,4,200,50,50,80,43,,37,0,0,0,0,10203,56,8,96,10,1,0,0,0,0,0
"  260",20020117,7,200,40,40,70,46,,40,0,0,0,0,10198,60,8,96,,2,0,0,0,0,0
"  260",20020117,8,190,40,40,80,48,,42,0,0,0,0,10199,50,8,96,10,1,0,0,0,0,0
"  260",20020117,9,190,50,50,80,51,,46,0,4,0,0,10200,50,8,97,10,1,0,0,0,0,0
"  260",20020117,10,190,50,50,80,54,,49,0,13,0,0,10200,45,8,97,10,1,0,0,0,0,0
"  260",20020117,11,190,50,50,80,58,,51,0,20,0,0,10199,45,8,95,10,1,0,0,0,0,0
"  260",20020117,12,190,40,40,80,61,43,53,0,22,0,0,10194,50,8,95,10,1,0,0,0,0,0
"  260",20020117,13,190,50,50,80,63,,53,0,27,0,0,10189,57,8,93,10,1,0,0,0,0,0
"  260",20020117,14,190,40,40,80,64,,54,0,26,0,0,10186,57,8,93,10,1,0,0,0,0,0
"  260",20020117,18,190,60,60,90,60,53,48,0,0,0,0,10177,59,8,92,10,1,0,0,0,0,0
"  260",20020117,19,190,50,50,90,57,,46,0,0,0,0,10178,59,7,93,10,1,0,0,0,0,0
"  260",20020117,20,200,50,50,90,56,,45,0,0,0,0,10177,60,8,93,,2,0,0,0,0,0
"  260",20020118,5,240,40,30,70,44,,44,0,0,0,0,10181,25,7,100,10,1,0,0,0,0,0
"  260",20020118,6,240,30,20,50,41,34,41,0,0,0,0,10183,8,8,100,46,1,1,0,0,0,0
"  260",20020118,7,220,30,30,40,33,,33,0,0,0,0,10186,5,8,100,46,1,1,0,0,0,0
"  260",20020118,8,220,20,20,40,21,,21,0,0,0,0,10192,9,2,100,42,1,1,0,0,0,0
"  260",20020118,9,200,20,20,30,29,,29,10,19,0,0,10196,15,2,100,28,1,1,0,0,0,0
"  260",20020118,10,240,20,20,40,52,,48,10,46,0,0,10199,56,2,97,10,1,0,0,0,0,0
"  260",20020118,11,250,30,30,60,62,,52,10,74,0,0,10201,60,5,93,,2,0,0,0,0,0
"  260",20020118,12,230,40,30,60,68,-12,54,10,92,0,0,10196,60,5,91,2,1,0,0,0,0,0
"  260",20020118,13,240,40,50,70,70,,50,10,86,0,0,10195,63,6,87,,2,0,0,0,0,0
"  260",20020118,14,230,40,40,70,74,,45,10,78,0,0,10190,65,6,82,,2,0,0,0,0,0
"  260",20020118,15,200,50,40,80,62,,49,5,33,0,0,10190,57,7,91,10,1,0,0,0,0,0
"  260",20020118,16,210,50,50,90,50,,39,0,8,0,0,10190,50,8,93,10,1,0,0,0,0,0
"  260",20020118,17,190,50,40,90,48,,39,0,0,0,0,10186,50,8,94,10,1,0,0,0,0,0
"  260",20020118,18,210,40,50,70,48,41,35,0,0,0,0,10182,56,8,91,10,1,0,0,0,0,0
"  260",20020118,19,200,40,50,70,46,,37,0,0,0,0,10179,57,8,94,10,1,0,0,0,0,0
"  260",20020118,20,200,50,40,90,41,,30,0,0,0,0,10173,57,7,93,10,1,0,0,0,0,0
"  260",20020118,21,170,40,50,80,39,,31,0,0,0,0,10162,57,7,95,10,1,0,0,0,0,0
"  260",20020118,22,180,50,50,90,42,,32,0,0,0,0,10155,57,8,93,10,1,0,0,0,0,0
"  260",20020118,23,180,50,50,90,45,,35,0,0,0,0,10146,50,8,93,10,1,0,0,0,0,0
"  260",20020118,24,190,50,50,100,50,30,40,0,0,0,0,10138,50,8,93,10,1,0,0,0,0,0
"  260",20020119,1,180,50,60,90,51,,42,0,0,0,0,10127,50,8,94,10,1,0,0,0,0,0
"  260",20020119,7,230,60,60,120,78,,74,0,0,0,0,10093,56,8,97,10,1,0,0,0,0,0
"  260",20020119,8,230,60,60,100,81,,75,0,0,0,0,10096,56,7,96,10,1,0,0,0,0,0
"  260",20020119,9,230,60,60,110,83,,75,0,5,0,0,10098,57,7,95,10,1,0,0,0,0,0
"  260",20020119,10,230,70,70,120,85,,75,0,16,0,0,10103,58,7,93,10,1,0,0,0,0,0
"  260",20020119,11,240,60,60,130,84,,69,0,14,0,0,10109,58,7,90,10,1,0,0,0,0,0
"  260",20020119,12,250,60,60,130,89,72,66,3,44,0,0,10112,60,5,85,,2,0,0,0,0,0
"  260",20020119,13,250,70,70,130,93,,60,10,93,0,0,10111,62,1,80,,2,0,0,0,0,0
"  260",20020119,14,250,70,70,140,90,,56,10,75,0,0,10113,64,3,79,,2,0,0,0,0,0
"  260",20020119,15,250,70,70,140,83,,51,7,30,0,0,10116,64,6,80,,2,0,0,0,0,0
"  260",20020119,16,250,60,60,130,82,,52,0,11,0,0,10120,64,5,81,,2,0,0,0,0,0
"  260",20020119,17,250,60,60,110,77,,49,0,0,0,0,10125,63,1,82,,2,0,0,0,0,0
"  260",20020119,18,250,60,60,110,68,55,45,0,0,0,0,10129,63,1,85,,2,0,0,0,0,0
"  260",20020119,19,240,50,50,100,59,,40,0,0,0,0,10134,63,0,88,,2,0,0,0,0,0
"  260",20020119,20,240,50,40,90,56,,41,0,0,0,0,10141,63,1,90,,2,0,0,0,0,0
"  260",20020119,21,240,50,40,80,55,,41,0,0,0,0,10148,62,1,91,,2,0,0,0,0,0
"  260",20020119,22,240,50,50,80,59,,44,0,0,0,0,10153,65,6,90,,2,0,0,0,0,0
"  260",20020119,23,240,50,40,90,52,,39,0,0,0,0,10157,64,3,91,,2,0,0,0,0,0
"  260",20020119,24,220,40,40,70,42,24,32,0,0,0,0,10162,65,3,93,,2,0,0,0,0,0
"  260",20020120,1,220,40,40,70,40,,34,0,0,0,0,10162,63,6,96,,2,0,0,0,0,0
"  260",20020120,2,230,40,40,80,46,,39,0,0,0,0,10159,65,6,95,,2,0,0,0,0,0
"  260",20020120,3,220,50,50,80,52,,45,0,0,0,0,10161,65,6,95,,2,0,0,0,0,0
"  260",20020120,4,220,50,50,90,57,,51,0,0,0,0,10159,60,7,96,,2,0,0,0,0,0
"  260",20020120,5,220,50,60,90,67,,60,0,0,0,0,10160,60,8,95,,2,0,0,0,0,0
"  260",20020120,7,220,60,60,120,76,,69,0,0,0,0,10151,58,8,95,10,1,0,0,0,0,0
"  260",20020120,8,220,70,70,120,79,,70,0,0,0,0,10150,58,8,94,10,1,0,0,0,0,0
"  260",20020120,9,210,60,60,120,79,,70,0,2,0,0,10145,58,8,94,10,1,0,0,0,0,0
"  260",20020120,12,220,90,90,150,91,65,75,0,10,0,0,10128,61,8,90,2,1,0,0,0,0,0
"  260",20020120,13,220,90,80,160,96,,76,0,12,0,0,10115,62,8,87,,2,0,0,0,0,0
"  260",20020120,22,250,90,90,160,105,,99,0,0,0,0,10072,65,8,96,,2,0,0,0,0,0
"  260",20020120,23,260,80,80,160,106,,101,0,0,0,0,10086,70,8,97,,2,0,0,0,0,0
"  260",20020120,24,250,80,70,140,108,85,102,0,0,0,0,10091,70,8,96,2,1,0,0,0,0,0
"  260",20020121,1,250,70,60,120,107,,102,0,0,0,0,10095,65,8,97,,2,0,0,0,0,0
"  260",20020121,13,230,70,80,140,119,,111,0,23,0,0,10114,62,8,95,,2,0,0,0,0,0
"  260",20020121,14,220,70,70,140,116,,108,0,20,0,0,10112,60,8,95,,2,0,0,0,0,0
"  260",20020121,15,220,60,60,120,116,,104,0,9,0,0,10109,62,8,92,,2,0,0,0,0,0
"  260",20020121,16,220,60,60,120,113,,100,0,7,0,0,10105,62,7,92,,2,0,0,0,0,0
"  260",20020121,17,210,60,60,110,108,,95,0,0,0,0,10099,62,7,92,,2,0,0,0,0,0
"  260",20020121,18,200,50,50,110,101,89,91,0,0,0,0,10097,62,7,93,,2,0,0,0,0,0
"  260",20020121,19,200,40,40,70,94,,83,0,0,0,0,10092,62,4,93,,2,0,0,0,0,0
"  260",20020121,20,190,50,40,80,87,,74,0,0,0,0,10087,62,2,92,,2,0,0,0,0,0
"  260",20020121,21,180,50,50,80,84,,72,0,0,0,0,10079,62,1,92,,2,0,0,0,0,0
"  260",20020121,22,180,50,50,80,86,,70,0,0,0,0,10072,62,6,90,,2,0,0,0,0,0
"  260",20020121,23,180,50,50,80,78,,64,0,0,0,0,10066,62,1,91,,2,0,0,0,0,0
"  260",20020121,24,170,50,50,80,69,56,59,0,0,0,0,10056,60,1,93,,2,0,0,0,0,0
"  260",20020122,1,170,50,50,90,65,,57,0,0,0,0,10048,60,2,95,,2,0,0,0,0,0
"  260",20020122,2,160,40,40,80,61,,54,0,0,0,0,10039,60,3,95,,2,0,0,0,0,0
"  260",20020122,3,160,40,30,60,54,,47,0,0,0,0,10029,60,2,95,,2,0,0,0,0,0
"  260",20020122,4,160,40,40,60,55,,46,0,0,0,0,10022,60,4,94,,2,0,0,0,0,0
"  260",20020122,5,180,50,40,80,51,,39,0,0,0,0,10014,63,3,92,,2,0,0,0,0,0
"  260",20020122,6,190,50,50,80,56,33,38,0,0,0,0,10013,65,4,88,,2,0,0,0,0,0
"  260",20020122,7,210,60,60,100,68,,45,0,0,0,0,10014,70,7,85,,2,0,0,0,0,0
"  260",20020122,17,230,80,80,150,79,,63,0,0,0,0,10054,64,3,90,,2,0,0,0,0,0
"  260",20020122,18,230,80,80,150,80,67,62,0,0,0,0,10056,65,6,88,3,1,0,0,0,0,0
"  260",20020122,19,230,80,80,140,79,,62,0,0,0,0,10058,68,3,89,,2,0,0,0,0,0
"  260",20020122,20,230,80,70,130,76,,60,0,0,0,0,10062,70,5,90,,2,0,0,0,0,0
"  260",20020122,21,230,80,90,150,78,,62,0,0,0,0,10065,66,8,90,,2,0,0,0,0,0
"  260",20020122,22,230,70,70,140,79,,62,0,0,0,0,10069,65,8,89,,2,0,0,0,0,0
"  260",20020122,23,220,70,70,120,78,,61,0,0,0,0,10069,65,7,89,,2,0,0,0,0,0
"  260",20020122,24,220,70,60,130,79,67,60,0,0,0,0,10069,65,7,88,,2,0,0,0,0,0
"  260",20020123,1,220,60,60,110,81,,57,0,0,0,0,10065,67,7,85,,2,0,0,0,0,0
"  260",20020123,2,210,70,60,130,74,,53,0,0,0,0,10060,67,1,87,,2,0,0,0,0,0
"  260",20020123,3,210,50,50,100,67,,51,0,0,0,0,10058,67,2,90,,2,0,0,0,0,0
"  260",20020123,4,200,50,40,90,63,,50,0,0,0,0,10054,63,6,91,,2,0,0,0,0,0
"  260",20020123,5,180,50,50,80,56,,47,0,0,0,0,10044,63,2,94,,2,0,0,0,0,0
"  260",20020123,6,190,50,50,80,54,39,46,0,0,0,0,10039,62,4,95,,2,0,0,0,0,0
"  260",20020123,7,180,50,50,100,56,,47,0,0,0,0,10030,62,5,94,,2,0,0,0,0,0
"  260",20020123,8,170,60,50,90,56,,48,0,0,0,0,10027,62,7,95,,2,0,0,0,0,0
"  260",20020123,9,170,60,50,100,62,,52,0,5,0,0,10018,62,7,93,,2,0,0,0,0,0
"  260",20020123,10,170,60,60,100,70,,55,0,20,0,0,10010,61,8,90,,2,0,0,0,0,0
"  260",20020123,11,170,70,70,120,76,,51,0,11,0,0,9999,65,7,84,,2,0,0,0,0,0
"  260",20020123,16,190,70,80,120,70,,63,0,0,0,0,9957,65,8,95,,2,0,0,0,0,0
"  260",20020123,17,190,70,60,120,72,,64,0,0,0,0,9953,65,8,95,,2,0,0,0,0,0
"  260",20020123,18,180,70,60,120,74,63,65,0,0,0,0,9943,60,8,94,2,1,0,0,0,0,0
"  260",20020123,19,180,70,70,110,70,,61,0,0,0,0,9936,63,6,94,,2,0,0,0,0,0
"  260",20020123,20,170,70,70,110,72,,60,0,0,0,0,9931,65,7,92,,2,0,0,0,0,0
"  260",20020123,21,170,60,70,100,78,,62,0,0,0,0,9921,70,8,90,,2,0,0,0,0,0
"  260",20020123,22,170,70,70,120,85,,64,0,0,0,0,9912,75,7,87,,2,0,0,0,0,0
"  260",20020123,23,180,70,70,120,91,,67,0,0,0,0,9906,75,7,85,,2,0,0,0,0,0
"  260",20020124,1,180,80,80,130,96,,74,0,0,0,0,9890,70,8,86,,2,0,0,0,0,0
"  260",20020124,4,180,80,80,140,105,,81,0,0,0,0,9864,75,8,85,,2,0,0,0,0,0
"  260",20020124,5,180,90,90,150,109,,80,0,0,0,0,9851,75,8,82,,2,0,0,0,0,0
"  260",20020124,11,230,90,90,150,99,,84,0,21,0,0,9914,65,8,90,,2,0,0,0,0,0
"  260",20020124,17,290,80,70,160,76,,59,0,0,0,0,9995,63,8,89,,2,0,0,0,0,0
"  260",20020124,19,290,60,50,110,68,,50,0,0,0,0,10038,65,6,88,,2,0,0,0,0,0
"  260",20020124,23,280,50,40,120,47,,30,0,0,0,0,10100,80,6,89,,2,0,0,0,0,0
"  260",20020124,24,280,40,40,90,53,35,32,0,0,0,0,10115,80,5,86,1,1,0,0,0,0,0
"  260",20020125,1,280,40,40,90,47,,20,0,0,0,0,10122,75,1,83,,2,0,0,0,0,0
"  260",20020125,2,270,30,30,70,41,,13,0,0,0,0,10135,75,1,82,,2,0,0,0,0,0
"  260",20020125,3,270,30,40,70,37,,14,0,0,0,0,10141,75,1,85,,2,0,0,0,0,0
"  260",20020125,4,260,40,30,80,38,,17,0,0,0,0,10154,75,2,86,,2,0,0,0,0,0
"  260",20020125,5,250,30,20,50,34,,19,0,0,0,0,10161,75,1,90,,2,0,0,0,0,0
"  260",20020125,6,270,30,30,50,29,-6,18,0,0,0,0,10173,75,1,92,,2,0,0,0,0,0
"  260",20020125,7,250,20,20,50,20,,11,0,0,0,0,10183,70,5,94,,2,0,0,0,0,0
"  260",20020125,8,230,20,20,40,15,,13,2,1,0,0,10189,72,5,99,,2,0,0,0,0,0
"  260",20020125,9,220,20,20,40,31,,27,10,18,0,0,10195,72,7,97,,2,0,0,0,0,0
"  260",20020125,10,240,30,40,60,49,,38,8,45,0,0,10197,64,7,93,,2,0,0,0,0,0
"  260",20020125,11,220,40,40,60,59,,42,7,64,0,0,10193,70,6,89,,2,0,0,0,0,0
"  260",20020125,12,210,40,40,70,63,-33,37,7,89,0,0,10191,70,7,83,,2,0,0,0,0,0
"  260",20020125,13,200,40,40,70,55,,27,2,51,0,0,10182,72,8,82,,2,0,0,0,0,0
"  260",20020125,14,210,40,50,80,58,,12,0,47,0,0,10178,80,8,72,,2,0,0,0,0,0
"  260",20020126,6,240,90,90,160,92,82,76,0,0,0,0,10066,59,3,90,10,1,0,0,0,0,0
"  260",20020126,7,240,80,80,150,91,,78,0,0,0,0,10072,62,3,92,,2,0,0,0,0,0
"  260",20020126,8,230,90,90,150,93,,79,0,1,0,0,10079,65,7,91,,2,0,0,0,0,0
"  260",20020126,9,220,80,80,160,98,,81,2,9,0,0,10081,65,7,89,,2,0,0,0,0,0
"  260",20020126,10,220,90,90,170,105,,82,0,27,0,0,10078,65,7,86,,2,0,0,0,0,0
"  260",20020126,11,210,90,100,160,101,,83,0,17,0,0,10074,63,8,89,,2,0,0,0,0,0
"  260",20020126,12,210,100,100,170,108,77,81,0,21,0,0,10060,63,8,83,,2,0,0,0,0,0
"  260",20020126,13,210,100,100,170,112,,80,0,17,0,0,10047,70,8,81,,2,0,0,0,0,0
"  260",20020127,6,260,50,50,110,94,86,84,0,0,0,0,9988,75,8,93,2,1,0,0,0,0,0
"  260",20020127,7,260,50,40,110,89,,70,0,0,0,0,9999,75,7,88,,2,0,0,0,0,0
"  260",20020127,8,270,50,50,100,86,,68,0,0,0,0,10017,75,7,88,,2,0,0,0,0,0
"  260",20020127,9,260,50,40,90,87,,65,0,7,0,0,10031,75,7,86,,2,0,0,0,0,0
"  260",20020127,10,260,40,40,80,92,,67,3,31,0,0,10041,75,7,84,,2,0,0,0,0,0
"  260",20020127,11,260,40,40,90,94,,67,2,56,0,0,10052,75,7,83,,2,0,0,0,0,0
"  260",20020127,12,270,40,30,80,95,77,69,0,43,0,0,10059,75,5,84,,2,0,0,0,0,0
"  260",20020127,13,250,30,30,70,104,,67,2,55,0,0,10062,75,7,78,,2,0,0,0,0,0
"  260",20020127,14,260,40,40,70,102,,69,0,48,0,0,10066,75,7,80,,2,0,0,0,0,0
"  260",20020127,15,230,30,30,70,102,,70,3,33,0,0,10070,75,8,81,,2,0,0,0,0,0
"  260",20020127,23,240,80,80,150,116,,112,0,0,0,0,10100,56,8,97,10,1,0,0,0,0,0
"  260",20020128,5,220,90,100,170,126,,107,0,0,0,0,10091,65,8,88,,2,0,0,0,0,0
"  260",20020128,6,220,90,90,160,125,111,107,0,0,0,0,10085,70,8,89,2,1,0,0,0,0,0
"  260",20020128,11,240,90,90,170,121,,98,7,64,0,0,10098,75,3,86,,2,0,0,0,0,0
"  260",20020128,12,240,110,120,210,118,108,86,7,90,0,0,10106,70,7,81,3,1,0,0,0,0,0
"  260",20020128,15,250,130,120,260,113,,50,10,64,0,0,10127,80,2,65,2,1,0,0,0,0,0
"  260",20020128,16,240,120,100,270,106,,50,7,28,0,0,10143,70,3,68,,2,0,0,0,0,0
"  260",20020128,17,240,110,100,210,101,,55,0,3,0,0,10151,62,1,73,,2,0,0,0,0,0
"  260",20020128,18,240,120,120,210,102,91,58,0,0,0,0,10155,60,2,74,3,1,0,0,0,0,0
"  260",20020128,19,230,110,110,220,103,,59,0,0,0,0,10157,64,1,74,,2,0,0,0,0,0
"  260",20020128,20,230,110,100,240,104,,60,0,0,0,0,10169,63,1,74,,2,0,0,0,0,0
"  260",20020128,21,240,100,110,190,102,,57,0,0,0,0,10178,63,4,74,,2,0,0,0,0,0
"  260",20020128,22,230,110,110,200,99,,59,0,0,0,0,10186,63,1,76,,2,0,0,0,0,0
"  260",20020128,23,240,100,90,190,96,,61,0,0,0,0,10196,62,0,79,,2,0,0,0,0,0
"  260",20020128,24,240,90,90,170,92,83,60,0,0,0,0,10203,61,6,80,,2,0,0,0,0,0
"  260",20020129,1,230,90,90,160,92,,53,0,0,0,0,10208,61,7,77,,2,0,0,0,0,0
"  260",20020129,2,240,80,80,140,90,,55,0,0,0,0,10213,61,7,79,,2,0,0,0,0,0
"  260",20020129,3,240,80,80,140,91,,56,0,0,0,0,10213,62,7,79,,2,0,0,0,0,0
"  260",20020129,4,240,70,60,130,90,,59,0,0,0,0,10214,61,7,81,,2,0,0,0,0,0
"  260",20020129,5,240,70,70,120,87,,59,0,0,0,0,10213,61,8,83,,2,0,0,0,0,0
"  260",20020129,6,230,70,80,130,86,79,58,0,0,0,0,10211,61,8,83,,2,0,0,0,0,0
"  260",20020129,7,230,70,70,120,84,,57,0,0,0,0,10209,61,8,83,,2,0,0,0,0,0
"  260",20020129,8,240,70,70,130,81,,55,0,0,0,0,10215,61,7,84,,2,0,0,0,0,0
"  260",20020129,9,240,70,70,130,79,,51,0,5,0,0,10216,62,7,82,,2,0,0,0,0,0
"  260",20020129,10,230,70,70,130,85,,53,7,41,0,0,10218,63,4,80,,2,0,0,0,0,0
"  260",20020129,11,230,70,70,130,96,,56,10,93,0,0,10211,63,3,76,,2,0,0,0,0,0
